"IC_1"	"IC_2"	"VC_1"	"VC_2"
129.879376636568	144.491577428919	131.623226972311	195.467261579993
501.603109768814	413.326504358422	458.558339129341	404.322691761356
418.002591474011	363.819430020227	398.266409354928	412.355592922177
203.02983014452	85.773884609199	128.226498534316	117.815883692051
61.953955522041	119.162376604726	162.193782914267	166.01329065698
117.190012252535	54.688047234053	152.85277970978	184.756726698898
161.229570997119	88.6522028846755	123.980587986822	93.7171802095857
255.280154078771	292.43713678841	276.833367696602	270.441005747662
200.044097348277	92.6818484703425	83.2198467308804	117.815883692051
390.384563108764	189.393342526352	174.931514556749	206.177796461089
156.004538603694	157.156177841016	164.741329242763	187.434360419171
208.254862537945	183.636705975399	255.603814959133	238.309401104375
73.8968867070127	81.7442390235319	101.052671030355	139.236953454242
161.976004196179	135.85662260249	121.433041658326	152.625122055611
129.879376636568	146.7942320493	186.820064089732	206.177796461089
136.597275428114	142.188922808538	181.724971432739	179.40145925835
354.555769553849	383.967657948562	353.259757551493	332.026581313961
447.11348623738	651.075593912779	463.653431786334	412.355592922177
103.754214669442	215.873870660736	242.866083316651	251.697569705745
515.785340550968	425.415441115423	382.131949274451	433.776662684368
381.427364720035	378.786685052704	381.282767164952	377.546354558617
203.776263343581	157.156177841016	232.675898002666	174.046191817802
194.072631755791	191.120333491638	201.256159951211	192.789627859719
325.44487479048	290.710145823124	296.364556215074	318.638412712592
67.9254211145269	100.741139641677	145.210140724291	101.750081370407
82.8540850957415	155.42918687573	165.590511352262	174.046191817802
227.662125713524	98.4384850212955	149.456051271785	66.940843006847
459.056417422352	525.580917102004	505.263355151774	500.717505691215
202.283396945459	231.416789348309	172.383968228252	198.144895300267
168.693902987726	157.731841496111	181.724971432739	195.467261579993
168.693902987726	160.034496116492	184.272517761235	195.467261579993
279.166016448715	168.669450942921	156.249508147776	216.888331342184
143.315174219661	88.0765392295802	164.741329242763	163.335656936707
24.6322955690042	105.346448882439	151.154415490783	117.815883692051
203.776263343581	137.00794991268	180.026607213741	200.822529020541
191.086898959548	331.006601679795	394.869680916933	342.737116195056
208.254862537945	269.410590584598	283.626824572593	291.862075509853
194.072631755791	203.209270248639	197.859431513216	232.954133663827
46.2788583417655	124.343349500584	136.718319629304	115.138249971777
209.001295737006	249.838026311358	259.849725506627	270.441005747662
202.283396945459	227.387143762642	320.14165528104	240.987034824649
422.481190668376	387.997303534229	405.909048340417	353.447651076152
462.042150218595	394.329603740277	378.735220836456	382.901621999165
260.505186472196	250.413689966453	243.71526542615	203.500162740815
145.554473816843	124.919013155679	144.360958614793	147.269854615063
155.258105404633	132.402640671918	129.924862753313	131.20405229342
310.516210809266	313.161028371841	285.32518879159	267.763372027388
232.140724907888	240.051744174738	277.682549806101	278.473906908483
349.330737160424	275.167227135551	420.345144201896	372.191087118069
192.57976535767	148.521223014586	239.469354878656	203.500162740815
244.08365609286	291.861473133315	272.587457149108	291.862075509853
81.3612186976201	160.610159771587	128.226498534316	182.079092978624
181.383267371759	108.224767157915	163.892147133265	117.815883692051
156.004538603694	215.29820700564	199.557795732213	254.375203426018
226.915692514463	247.535371690977	271.73827503961	243.664668544923
429.199089459922	219.327852591307	196.161067294218	238.309401104375
310.516210809266	150.823877634967	168.987239790257	149.947488335337
69.4182875126483	164.639805357254	167.28887557126	195.467261579993
186.608299765184	280.923863686504	253.056268630636	281.151540628757
303.798312017719	251.565017276644	254.754632849634	337.381848754509
272.448117657168	389.14863084442	310.800652076554	342.737116195056
643.425417590353	771.389297827696	691.234237132007	570.335982418336
340.373538771695	313.161028371841	286.174370901089	275.796273188209
139.583008224357	102.468130606963	128.226498534316	99.0724476501335
163.468870594301	198.028297352782	223.334894798179	195.467261579993
97.7827490769562	143.340250118729	148.606869162287	166.01329065698
129.879376636568	194.57431542221	195.311885184719	166.01329065698
532.953304129364	853.133536851227	608.014390401127	586.401784739979
202.283396945459	181.334051355018	202.10534206071	238.309401104375
74.6433199060735	111.103085433392	165.590511352262	179.40145925835
200.790530547338	208.390243144497	180.026607213741	160.658023216433
247.069388889103	240.627407829833	174.931514556749	179.40145925835
124.654344243143	156.004850530825	211.446345265196	187.434360419171
270.955251259047	152.550868600253	145.210140724291	117.815883692051
103.007781470381	124.343349500584	179.177425104243	219.565965062458
316.487676401751	322.371646853365	329.482658485527	372.191087118069
227.662125713524	185.93936059578	163.042965023766	141.914587174516
227.662125713524	187.666351561066	163.042965023766	144.592220894789
451.592085431744	271.137581549884	266.643182382617	305.250244111222
588.189360859859	440.382696147901	332.879386923522	307.927877831496
124.654344243143	105.346448882439	103.600217358851	123.171151132598
292.601814031808	234.295107623785	201.256159951211	235.631767384101
415.016858677768	450.168978284521	514.604358356261	305.250244111222
388.145263511582	286.680500237457	288.721917229585	232.954133663827
44.7859919436441	232.568116658499	165.590511352262	187.434360419171
220.944226921977	146.7942320493	203.803706279707	257.052837146292
176.904668177394	85.1982209541037	137.567501738802	117.815883692051
507.5745753613	493.343752416668	411.00414099741	396.289790600534
112.711413058171	199.179624662972	200.406977841712	219.565965062458
889.748373280396	674.677803771686	520.548633122752	484.651703369572
130.625809835629	193.422988112019	191.065974637226	214.21069762191
247.069388889103	137.583613567776	148.606869162287	152.625122055611
64.1932551192232	131.826977016823	150.305233381284	179.40145925835
70.9111539107698	143.340250118729	130.774044862812	133.881686013694
900.944871266307	929.121139323806	920.513406696678	816.678284683533
660.59338116875	443.836678078473	429.686147406383	532.849110334502
582.964328466434	420.234468219565	400.813955683424	516.783308012858
791.965624203439	666.042848945257	461.105885457838	564.980714977788
272.448117657168	141.613259153443	225.882441126676	240.987034824649
381.427364720035	344.822529402082	237.770990659658	318.638412712592
448.606352635501	432.899068631662	333.728569033021	283.829174349031
469.506482209202	443.836678078473	333.728569033021	286.506808069305
91.0648502854096	114.557067363964	117.187131110832	141.914587174516
276.180283652472	195.7256427324	203.803706279707	200.822529020541
88.8255506882274	128.372995086251	129.924862753313	128.526418573146
70.9111539107698	168.093787287826	201.256159951211	155.302755775885
300.066146022415	264.22961768874	246.262811754646	289.184441789579
341.866405169816	222.206170866784	280.230096134597	286.506808069305
284.39104884214	299.345100649554	320.14165528104	291.862075509853
129.132943437507	230.841125693213	248.810358083143	238.309401104375
191.833332158609	362.668102710036	298.062920434072	297.217342950401
123.161477845021	101.892466951867	119.734677439328	115.138249971777
244.08365609286	431.747741321471	333.728569033021	315.960778992318
120.922178247839	289.558818512933	264.944818163619	195.467261579993
141.82230782154	130.675649706632	173.233150337751	112.460616251503
191.833332158609	175.00175114897	213.993891593693	259.730470866566
373.216599530367	293.012800443505	284.476006682091	291.862075509853
143.315174219661	136.432286257585	251.357904411639	230.276499943554
238.858623699435	176.15307845916	180.026607213741	243.664668544923
214.972761329492	137.00794991268	159.646236585771	208.855430181362
425.466923464619	230.841125693213	325.236747938033	259.730470866566
109.725680261928	103.619457917153	105.298581577849	152.625122055611
246.322955690042	337.338901885843	236.92180855016	289.184441789579
135.850842229054	215.29820700564	176.629878775746	152.625122055611
123.161477845021	160.610159771587	137.567501738802	203.500162740815
69.4182875126483	174.426087493874	204.652888389206	219.565965062458
49.2645911380085	130.675649706632	161.344600804768	190.111994139445
194.072631755791	153.126532255349	197.859431513216	149.947488335337
97.0363158778955	130.675649706632	123.131405877323	136.559319733968
121.6686114469	97.2871577111049	110.393674234841	133.881686013694
159.736704598997	77.7145934378648	99.3543068113573	125.848784852872
152.27237260839	120.313703914917	164.741329242763	176.723825538076
114.950712655353	297.618109684268	234.374262221663	198.144895300267
156.750971802754	85.773884609199	120.583859548827	139.236953454242
164.215303793362	75.4119388174837	121.433041658326	136.559319733968
294.094680429929	208.390243144497	130.774044862812	166.01329065698
207.508429338884	332.157928989985	402.512319902422	257.052837146292
223.18352651916	400.08624029123	457.709157019843	302.572610390948
220.944226921977	327.552619749223	308.253105748057	313.283145272044
311.262644008326	203.784933903734	180.026607213741	147.269854615063
522.503239342514	510.613662069527	419.495962092397	348.092383635604
62.7003887211017	99.0141486763908	179.177425104243	120.493517412325
313.501943605509	306.253064510697	242.016901207152	243.664668544923
100.768481873199	119.738040259821	103.600217358851	120.493517412325
239.605056898496	235.446434933976	217.390620031688	243.664668544923
232.140724907888	120.889367570012	140.115048067299	120.493517412325
143.315174219661	186.515024250876	156.249508147776	208.855430181362
272.448117657168	278.621209066123	254.754632849634	315.960778992318
332.162773582027	304.526073545411	301.459648872067	249.019935985471
273.94098405529	256.745990172502	255.603814959133	318.638412712592
191.833332158609	138.734940877966	168.987239790257	157.980389496159
152.27237260839	156.004850530825	130.774044862812	123.171151132598
812.86575377714	554.364099856769	551.968371174207	500.717505691215
95.543449479774	125.494676810774	126.528134315318	133.881686013694
303.798312017719	356.335802503988	350.712211222996	385.579255719438
175.411801779273	195.7256427324	167.28887557126	179.40145925835
335.894939577331	213.571216040354	208.8987989367	329.348947593687
280.658882846836	508.311007449146	488.279712961799	495.362238250667
449.352785834562	378.211021397609	310.800652076554	302.572610390948
182.129700570819	92.1061848152472	86.6165751688756	88.361912769038
38.0680931520975	122.616358535298	157.098690257274	176.723825538076
320.966275596116	194.57431542221	174.08233244725	206.177796461089
242.590789694739	175.00175114897	190.216792527727	200.822529020541
564.303498489915	772.540625137886	557.912645940699	594.434685900801
144.808040617783	154.853523220634	167.28887557126	184.756726698898
629.98962000726	499.676052622716	470.446888662324	431.099028964094
52.9967571333122	124.919013155679	176.629878775746	198.144895300267
238.112190500374	241.778735140024	269.190728711113	203.500162740815
144.061607418722	166.942459977636	200.406977841712	192.789627859719
144.808040617783	94.9845030907237	110.393674234841	109.782982531229
354.555769553849	218.752188936212	191.915156746724	216.888331342184
398.595328298432	582.571618956439	641.981674781078	661.375528907648
605.357324438256	633.80568425992	696.329329789	805.967749802437
237.365757301314	303.374746235221	246.262811754646	273.118639467936
179.143967774576	301.647755269935	315.046562624047	401.645058041082
775.544093824103	488.738443175906	462.804249676835	495.362238250667
48.5181579389478	143.340250118729	212.295527374695	120.493517412325
304.54474521678	334.460583610366	349.013847003999	278.473906908483
488.913745384781	467.43888793738	314.197380514549	326.671313873413
351.570036757606	291.285809478219	167.28887557126	227.59886622328
501.603109768814	254.44333555212	159.646236585771	198.144895300267
771.8119278288	580.844627991153	508.660083589769	626.566290544087
343.359271567938	217.025197970926	177.479060885245	192.789627859719
291.855380832747	240.051744174738	219.088984250685	262.40810458684
199.297664149216	179.031396734637	177.479060885245	168.690924377254
161.229570997119	275.167227135551	232.675898002666	171.368558097528
404.566793890918	301.647755269935	245.413629645147	294.539709230127
164.961736992422	141.613259153443	90.8624857163695	163.335656936707
532.953304129364	409.87252242785	318.443291062043	294.539709230127
329.923473984845	423.112786495042	417.7975978734	401.645058041082
399.341761497493	318.342001267698	374.489310288962	348.092383635604
129.132943437507	241.203071484929	301.459648872067	257.052837146292
375.45589912755	220.479179901498	272.587457149108	294.539709230127
499.363810171631	645.318957361826	628.394761029097	597.112319621075
357.541502350092	415.629158978803	433.082875844378	404.322691761356
235.126457704131	124.343349500584	155.400326038277	171.368558097528
294.094680429929	306.253064510697	318.443291062043	294.539709230127
540.417636119972	371.303057536465	255.603814959133	259.730470866566
118.682878650657	94.4088394356284	110.393674234841	104.427715090681
436.66342145053	370.72739388137	332.030204814023	348.092383635604
196.311931352973	245.808380725691	213.993891593693	232.954133663827
326.937741188602	208.390243144497	259.849725506627	216.888331342184
276.180283652472	214.722543350545	259.849725506627	286.506808069305
138.090141826236	104.195121572248	137.567501738802	166.01329065698
79.1219191004379	177.880069424446	214.843073703191	179.40145925835
208.254862537945	258.472981137788	266.643182382617	254.375203426018
109.725680261928	84.6225572990084	88.3149393878731	93.7171802095857
242.590789694739	270.561917894789	248.810358083143	240.987034824649
137.343708627175	245.808380725691	208.049616827201	147.269854615063
117.936445451596	82.8955663337225	85.7673930593768	117.815883692051
395.609595502189	364.395093675322	312.499016295551	315.960778992318
158.990271399936	129.524322396441	124.829770096321	120.493517412325
241.097923296617	153.702195910444	148.606869162287	147.269854615063
153.018805807451	154.277859565539	146.908504943289	235.631767384101
404.566793890918	383.967657948562	329.482658485527	265.085738307114
279.166016448715	364.970757330417	316.744926843045	409.677959201903
329.923473984845	451.895969249807	441.574696939366	323.993680153139
129.879376636568	80.5929117133413	112.941220563338	107.105348810955
569.528530883341	560.696400062817	509.509265699268	562.303081257514
142.5687410206	231.416789348309	231.826715893167	318.638412712592
182.129700570819	153.126532255349	159.646236585771	219.565965062458
706.125806311455	570.482682199437	550.27000695521	573.01361613861
365.75226753976	474.346851798523	543.476550079219	463.230633607381
279.166016448715	253.867671897025	286.174370901089	313.283145272044
240.351490097557	247.535371690977	285.32518879159	332.026581313961
47.0252915408263	132.978304327013	151.154415490783	206.177796461089
38.0680931520975	110.527421778297	143.511776505294	160.658023216433
44.0395587445833	100.165475986581	136.718319629304	91.0395464893119
192.57976535767	195.149979077305	194.462703075221	139.236953454242
202.283396945459	237.749089554357	219.938166360184	168.690924377254
490.406611782903	317.190673957508	347.315482785001	342.737116195056
609.83592363262	697.128686320402	647.076767438071	704.21766843203
37.3216599530367	89.2278665397708	131.623226972311	109.782982531229
239.605056898496	257.321653827597	236.92180855016	232.954133663827
399.341761497493	357.487129814178	326.93511215703	307.927877831496
467.26718261202	334.460583610366	322.689201609536	345.41474991533
406.05966028904	240.627407829833	221.636530579182	230.276499943554
418.749024673072	292.43713678841	298.912102543571	305.250244111222
289.616081235565	263.07829037855	253.905450740135	262.40810458684
107.486380664746	140.461931843252	203.803706279707	168.690924377254
85.0933846929237	166.36679632254	231.826715893167	184.756726698898
164.215303793362	201.482279283353	166.439693461761	206.177796461089
401.581061094675	291.285809478219	336.276115361517	232.954133663827
135.850842229054	153.702195910444	170.685604009255	136.559319733968
153.018805807451	134.705295292299	152.003597600282	125.848784852872
326.191307989541	278.045545411028	243.71526542615	211.533063901636
564.303498489915	434.050395941853	376.18767450796	294.539709230127
170.186769385847	187.090687905971	197.010249403717	149.947488335337
150.779506210268	242.930062450215	264.944818163619	235.631767384101
105.247081067564	120.313703914917	126.528134315318	107.105348810955
529.967571333122	237.749089554357	255.603814959133	291.862075509853
357.541502350092	215.29820700564	297.213738324573	278.473906908483
138.090141826236	149.096886669681	135.869137519805	182.079092978624
170.933202584908	208.390243144497	229.279169564671	192.789627859719
302.305445619598	329.279610714509	299.761284653069	342.737116195056
156.004538603694	157.731841496111	135.869137519805	176.723825538076
123.161477845021	118.586712949631	101.052671030355	128.526418573146
431.438389057105	169.820778253112	255.603814959133	200.822529020541
241.097923296617	203.209270248639	225.033259017177	257.052837146292
241.097923296617	207.814579489402	230.128351674169	262.40810458684
212.733461732309	225.660152797356	230.128351674169	184.756726698898
159.736704598997	176.15307845916	181.724971432739	198.144895300267
335.14850637827	176.15307845916	157.098690257274	198.144895300267
114.950712655353	143.915913773824	161.344600804768	163.335656936707
363.512967942578	473.195524488333	458.558339129341	417.710860362725
320.219842397055	110.527421778297	100.203488920856	85.6842790487641
12.6893643840325	81.1685753684366	93.4100320448658	133.881686013694
220.197793722917	123.767685845488	226.731623236174	176.723825538076
146.300907015904	192.847324456924	292.11864566758	337.381848754509
93.3041498825918	150.823877634967	172.383968228252	216.888331342184
211.987028533249	156.58051418592	187.66924619923	141.914587174516
84.346951493863	119.162376604726	105.298581577849	163.335656936707
59.7146559248588	99.5898123314861	130.774044862812	109.782982531229
353.062903155727	170.396441908207	164.741329242763	206.177796461089
176.904668177394	119.738040259821	160.495418695269	136.559319733968
179.143967774576	326.401292439032	293.817009886578	254.375203426018
188.847599362366	184.212369630494	184.272517761235	179.40145925835
179.890400973637	133.553967982108	131.623226972311	120.493517412325
319.473409197994	405.842876842183	259.849725506627	374.868720838343
188.847599362366	169.245114598017	126.528134315318	147.269854615063
413.523992279647	292.43713678841	321.840019500038	246.342302265197
132.11867623375	89.2278665397708	78.1247540738878	91.0395464893119
574.753563276766	632.078693294634	569.801195473681	581.046517299432
178.397534575516	197.452633697686	201.256159951211	286.506808069305
209.001295737006	169.245114598017	147.757687052788	198.144895300267
468.760049010141	291.861473133315	292.967827777079	318.638412712592
250.055121685346	284.377845617076	264.944818163619	302.572610390948
425.466923464619	327.552619749223	351.561393332495	302.572610390948
191.086898959548	219.903516246403	219.088984250685	232.954133663827
105.247081067564	149.672550324777	163.042965023766	133.881686013694
305.29117841584	250.413689966453	240.318536988155	184.756726698898
52.9967571333122	99.5898123314861	146.05932283379	101.750081370407
668.804146358418	615.384447296871	455.161610691346	463.230633607381
240.351490097557	188.817678871257	202.954524170208	224.921232503006
364.259401141638	427.718095735804	433.082875844378	361.480552236974
718.815170695487	744.908769693312	740.486799482936	650.664994026552
244.08365609286	118.011049294536	85.7673930593768	136.559319733968
320.966275596116	158.883168806301	147.757687052788	206.177796461089
374.709465928489	354.608811538702	334.577751142519	398.967424320808
123.161477845021	130.099986051537	130.774044862812	131.20405229342
226.169259315403	179.607060389732	174.08233244725	176.723825538076
654.621915576264	783.478234584697	573.197923911677	824.711185844355
327.684174387662	427.718095735804	307.403923638558	350.770017355878
427.706223061801	469.741542557761	354.108939660991	374.868720838343
376.20233232661	290.710145823124	281.079278244096	240.987034824649
82.1076518966808	135.85662260249	140.964230176798	85.6842790487641
346.345004364181	299.920764304649	313.34819840505	425.743761523547
212.733461732309	306.253064510697	284.476006682091	267.763372027388
311.262644008326	253.867671897025	269.190728711113	141.914587174516
125.400777442203	265.380944998931	187.66924619923	176.723825538076
617.300255623227	599.265864954202	565.555284926188	554.270180096693
181.383267371759	227.962807417737	178.328242994744	176.723825538076
320.219842397055	268.834926929503	214.843073703191	246.342302265197
323.205575193298	227.962807417737	225.882441126676	286.506808069305
147.793773414025	139.310604533061	157.098690257274	168.690924377254
720.308037093609	592.933564748154	608.863572510625	631.921557984635
696.422174723665	1063.82643461611	769.358991205895	749.737441676686
421.734757469315	586.601264542106	444.971425377361	540.882011495323
309.023344411144	393.178276430087	363.449942865478	353.447651076152
103.007781470381	179.031396734637	169.836421899756	176.723825538076
253.78728768065	289.558818512933	235.223444331162	321.316046432865
111.218546660049	169.820778253112	136.718319629304	198.144895300267
347.837870762302	217.600861626022	203.803706279707	147.269854615063
173.17250218209	113.405740053773	118.03631322033	66.940843006847
372.470166331307	325.249965128842	319.292473171541	345.41474991533
273.94098405529	387.997303534229	397.417227245429	334.704215034235
179.890400973637	293.012800443505	292.967827777079	356.125284796426
187.354732964244	219.327852591307	223.334894798179	192.789627859719
277.673150050593	242.354398795119	301.459648872067	305.250244111222
160.483137798058	98.4384850212955	130.774044862812	120.493517412325
212.733461732309	195.7256427324	185.121699870734	208.855430181362
88.0791174891667	88.0765392295802	123.131405877323	163.335656936707
223.92995971822	121.465031225107	183.423335651737	190.111994139445
114.204279456292	77.7145934378648	84.0690288403792	125.848784852872
308.276911212083	147.369895704396	132.47240908181	131.20405229342
444.874186640198	314.312355682031	242.866083316651	267.763372027388
244.08365609286	124.343349500584	134.170773300807	190.111994139445
476.970814199809	554.939763511865	493.374805618791	455.197732446559
600.132292044831	473.771188143428	431.38451162538	401.645058041082
292.601814031808	164.639805357254	121.433041658326	131.20405229342
114.950712655353	115.708394674154	117.187131110832	224.921232503006
191.833332158609	197.452633697686	212.295527374695	166.01329065698
418.749024673072	344.246865746987	415.250051544903	364.158185957247
277.673150050593	157.731841496111	133.321591191308	107.105348810955
114.204279456292	301.647755269935	221.636530579182	246.342302265197
155.258105404633	189.969006181447	189.367610418228	182.079092978624
403.073927492797	382.816330638371	397.417227245429	441.80956384519
660.59338116875	833.560972577987	677.647323380027	637.276825425183
108.232813863807	127.22166777606	118.885495329829	139.236953454242
303.798312017719	245.232717070596	283.626824572593	307.927877831496
189.594032561427	139.886268188157	200.406977841712	238.309401104375
484.435146190417	259.048644792883	270.889092930111	238.309401104375
118.682878650657	118.011049294536	105.298581577849	85.6842790487641
199.297664149216	124.343349500584	163.892147133265	157.980389496159
391.877429506886	409.87252242785	422.892690530393	409.677959201903
118.682878650657	98.4384850212955	85.7673930593768	123.171151132598
184.369000168001	100.165475986581	123.980587986822	136.559319733968
518.02464014815	378.211021397609	377.036856617458	380.223988278891
147.047340214965	109.951758123201	99.3543068113573	83.0066453284902
351.570036757606	282.65085465179	273.436639258607	313.283145272044
126.147210641264	128.372995086251	190.216792527727	157.980389496159
185.115433367062	77.1389297827696	80.6723004023841	166.01329065698
261.998052870318	343.671202091891	306.55474152906	305.250244111222
133.611542631871	179.031396734637	207.200434717702	216.888331342184
266.476652064682	200.330951973163	184.272517761235	216.888331342184
223.92995971822	262.502626723455	225.033259017177	227.59886622328
219.451360523856	172.123432873493	157.098690257274	157.980389496159
119.429311849718	105.346448882439	164.741329242763	171.368558097528
119.429311849718	93.2575121254378	121.433041658326	104.427715090681
96.2898826788348	72.5336205420072	125.678952205819	171.368558097528
94.7970162807133	129.524322396441	211.446345265196	235.631767384101
125.400777442203	125.494676810774	129.924862753313	133.881686013694
154.511672205572	105.922112537534	128.226498534316	112.460616251503
103.007781470381	158.307505151206	163.042965023766	155.302755775885
196.311931352973	217.600861626022	224.184076907678	232.954133663827
246.322955690042	357.487129814178	377.036856617458	372.191087118069
89.5719838872882	156.58051418592	140.964230176798	123.171151132598
247.815822088164	157.731841496111	202.10534206071	155.302755775885
212.733461732309	204.936261213925	192.764338856223	192.789627859719
562.810632091794	610.203474401013	528.191272108241	471.263534768203
537.431903323729	262.502626723455	195.311885184719	206.177796461089
129.132943437507	139.886268188157	157.098690257274	176.723825538076
135.104409029993	152.550868600253	149.456051271785	152.625122055611
209.001295737006	146.218568394205	181.724971432739	133.881686013694
265.730218865622	328.128283404318	359.204032317984	348.092383635604
169.440336186787	169.245114598017	146.908504943289	195.467261579993
142.5687410206	101.316803296772	141.813412286296	112.460616251503
309.023344411144	380.51367601799	351.561393332495	305.250244111222
120.175745048778	221.054843556593	175.780696666247	176.723825538076
85.8398178919845	156.004850530825	171.534786118754	195.467261579993
106.739947465685	119.738040259821	103.600217358851	139.236953454242
520.263939745332	422.537122839947	424.59105474939	452.520098726285
673.282745552783	544.577817720149	469.597706552825	433.776662684368
173.918935381151	280.923863686504	329.482658485527	332.026581313961
347.091437563242	230.841125693213	239.469354878656	232.954133663827
20.9001295737006	59.2933564748154	138.416683848301	149.947488335337
353.062903155727	388.572967189324	368.545035522471	377.546354558617
360.527235146335	444.412341733568	427.138601077886	412.355592922177
423.974057066497	514.067644000099	489.128895071297	514.105674292585
320.219842397055	255.594662862311	315.046562624047	254.375203426018
406.8060934881	383.391994293467	383.830313493449	334.704215034235
629.243186808199	429.44508670109	203.803706279707	246.342302265197
40.3073927492797	99.0141486763908	165.590511352262	157.980389496159
237.365757301314	122.040694880203	120.583859548827	171.368558097528
200.044097348277	116.859721984345	104.44939946835	166.01329065698
197.058364552034	154.853523220634	152.003597600282	195.467261579993
118.682878650657	172.123432873493	180.026607213741	235.631767384101
161.229570997119	120.889367570012	174.931514556749	112.460616251503
141.075874622479	188.242015216162	257.30217917813	240.987034824649
357.541502350092	464.560569661903	418.646779982899	334.704215034235
138.090141826236	107.073439847725	101.052671030355	88.361912769038
64.9396883182839	97.2871577111049	140.964230176798	149.947488335337
125.400777442203	127.22166777606	158.797054476272	184.756726698898
106.739947465685	126.07034046587	147.757687052788	120.493517412325
142.5687410206	161.185823426683	169.836421899756	149.947488335337
88.8255506882274	94.4088394356284	95.1083962638634	131.20405229342
459.056417422352	358.638457124369	343.918754347006	342.737116195056
291.108947633687	329.855274369604	351.561393332495	356.125284796426
229.154992111646	191.120333491638	260.698907616125	281.151540628757
150.779506210268	82.3199026786272	72.1804793073963	91.0395464893119
158.990271399936	145.64290473911	143.511776505294	157.980389496159
466.520749412959	374.181375811942	437.328786391872	369.513453397795
106.739947465685	109.951758123201	119.734677439328	147.269854615063
217.212060926674	260.199972103073	343.069572237507	318.638412712592
367.991567136942	379.938012362895	358.354850208485	353.447651076152
74.6433199060735	122.040694880203	118.03631322033	192.789627859719
195.565498153912	182.485378665209	200.406977841712	219.565965062458
82.8540850957415	93.2575121254378	123.980587986822	139.236953454242
286.630348439322	183.061042320304	191.065974637226	211.533063901636
285.883915240261	174.426087493874	208.8987989367	232.954133663827
565.049931688976	570.482682199437	576.594652349672	642.632092865731
83.6005182948023	108.800430813011	153.701961819279	109.782982531229
162.72243739524	81.7442390235319	92.560849935367	91.0395464893119
104.500647868503	112.830076398678	114.639584782335	128.526418573146
94.0505830816526	97.8628213662002	138.416683848301	147.269854615063
273.94098405529	306.253064510697	302.308830981566	257.052837146292
297.826846425233	392.602612774991	374.489310288962	342.737116195056
173.17250218209	200.330951973163	243.71526542615	224.921232503006
146.300907015904	164.064141702159	160.495418695269	144.592220894789
197.058364552034	168.669450942921	143.511776505294	163.335656936707
39.5609595502189	94.4088394356284	118.03631322033	149.947488335337
153.018805807451	141.037595498347	152.85277970978	115.138249971777
140.329441423418	101.316803296772	113.790402672837	117.815883692051
206.761996139823	84.6225572990084	70.4821150883988	120.493517412325
291.855380832747	171.547769218398	193.613520965722	192.789627859719
64.9396883182839	137.583613567776	120.583859548827	133.881686013694
214.226328130431	272.86457251517	207.200434717702	190.111994139445
39.5609595502189	126.646004120965	146.908504943289	128.526418573146
728.518802283277	457.65260580076	429.686147406383	417.710860362725
109.725680261928	126.07034046587	158.797054476272	136.559319733968
47.771724739887	94.4088394356284	174.931514556749	157.980389496159
361.273668345396	263.653954033645	278.5317319156	270.441005747662
175.411801779273	128.372995086251	136.718319629304	176.723825538076
103.007781470381	67.9283113012448	89.1641214973719	168.690924377254
69.4182875126483	100.165475986581	146.05932283379	112.460616251503
132.865109432811	134.705295292299	159.646236585771	166.01329065698
129.132943437507	105.922112537534	111.24285634434	53.5526744054776
94.7970162807133	103.619457917153	104.44939946835	133.881686013694
250.055121685346	192.847324456924	129.075680643815	149.947488335337
121.6686114469	211.268561419973	150.305233381284	133.881686013694
287.376781638383	115.132731019059	102.751035249352	123.171151132598
174.665368580212	105.922112537534	152.85277970978	163.335656936707
532.953304129364	339.641556506224	478.089527647813	444.487197565464
309.769777610205	233.143780313595	232.675898002666	195.467261579993
276.180283652472	206.663252179211	208.049616827201	163.335656936707
539.671202920911	447.86632366414	422.043508420894	428.42139524382
446.367053038319	435.201723252043	349.863029113497	313.283145272044
300.812579221476	243.50572610531	258.151361287629	262.40810458684
300.812579221476	295.315455063886	277.682549806101	366.835819677521
75.3897531051342	131.251313361727	157.098690257274	166.01329065698
139.583008224357	165.21546901235	191.065974637226	168.690924377254
294.094680429929	157.731841496111	144.360958614793	125.848784852872
159.736704598997	161.761487081778	137.567501738802	182.079092978624
189.594032561427	120.889367570012	163.042965023766	176.723825538076
518.771073347211	526.1565807571	486.581348742801	473.941168488476
1494.35926451959	1524.93302234744	1469.93423154239	1146.02723227722
117.190012252535	113.981403708868	174.931514556749	171.368558097528
101.51491507226	112.254412743583	180.87578932324	195.467261579993
78.3754859013771	88.0765392295802	168.987239790257	120.493517412325
247.069388889103	204.36059755883	157.947872366773	144.592220894789
194.819064954852	161.185823426683	168.987239790257	133.881686013694
415.763291876829	437.504377872424	456.859974910344	439.131930124916
169.440336186787	82.3199026786272	90.8624857163695	58.9079418460253
338.880672373574	314.888019337126	285.32518879159	265.085738307114
543.403368916215	526.732244412195	429.686147406383	415.033226642451
79.8683522994986	82.8955663337225	152.003597600282	115.138249971777
82.8540850957415	101.316803296772	177.479060885245	120.493517412325
57.4753563276766	126.646004120965	158.797054476272	174.046191817802
273.194550856229	85.1982209541037	114.639584782335	139.236953454242
353.062903155727	248.111035346072	276.833367696602	270.441005747662
144.808040617783	120.889367570012	141.813412286296	166.01329065698
252.294421282528	255.018999207216	188.518428308729	230.276499943554
120.922178247839	112.830076398678	130.774044862812	139.236953454242
294.094680429929	233.143780313595	253.056268630636	321.316046432865
